timestamp,zone_id,flow_m3_per_hour,pressure_m_head,consumption_m3,is_synthetic_anomaly,anomaly_type
2026-01-01 13:45:00,Z02,80.015,46.535,17.648,False,normal
2026-01-01 13:45:00,Z03,72.112,48.319,16.087,False,normal
2026-01-01 13:45:00,Z04,86.234,53.358,19.598,False,normal
2026-01-01 13:45:00,Z05,67.958,53.68,14.816,False,normal
2026-01-01 13:45:00,Z06,69.491,42.896,15.78,False,normal
2026-01-01 13:45:00,Z07,61.486,49.169,12.868,False,normal
2026-01-01 13:45:00,Z08,74.319,44.69,16.199,False,normal
2026-01-01 13:45:00,Z09,66.627,49.294,14.361,False,normal
2026-01-01 13:45:00,Z10,62.023,48.634,13.781,False,normal
2026-01-01 13:45:00,Z11,70.213,48.052,15.65,False,normal
2026-01-01 13:45:00,Z12,74.58,46.566,16.681,False,normal
2026-01-01 13:45:00,Z13,72.29,58.289,16.456,False,normal
2026-01-01 13:45:00,Z14,99.149,52.522,21.949,False,normal
2026-01-01 13:45:00,Z15,87.827,53.953,19.958,False,normal
2026-01-01 13:45:00,Z16,60.376,53.996,12.949,False,normal
2026-01-01 13:45:00,Z17,74.778,44.757,16.623,False,normal
2026-01-01 13:45:00,Z18,75.937,45.653,16.576,False,normal
2026-01-01 13:45:00,Z19,76.805,49.49,17.2,False,normal
2026-01-01 13:45:00,Z20,76.674,47.366,17.129,False,normal
2026-01-01 14:00:00,Z01,81.48,55.895,18.488,False,normal
2026-01-01 14:00:00,Z02,81.461,45.122,18.883,False,normal
2026-01-01 14:00:00,Z03,72.885,48.791,16.108,False,normal
2026-01-01 14:00:00,Z04,80.559,54.228,18.171,False,normal
2026-01-01 14:00:00,Z05,66.804,54.792,14.457,False,normal
2026-01-01 14:00:00,Z06,66.69,44.376,14.975,False,normal
2026-01-01 14:00:00,Z07,60.937,50.004,13.679,False,normal
2026-01-01 14:00:00,Z08,76.24,45.208,17.477,False,normal
2026-01-01 14:00:00,Z09,71.633,47.269,15.837,False,normal
2026-01-01 14:00:00,Z10,66.415,49.249,14.27,False,normal
2026-01-01 14:00:00,Z11,69.238,47.221,15.36,False,normal
2026-01-01 14:00:00,Z12,73.631,47.166,16.169,False,normal
2026-01-01 14:00:00,Z13,80.151,56.947,17.674,False,normal
2026-01-01 14:00:00,Z14,97.293,51.593,21.668,False,normal
2026-01-01 14:00:00,Z15,87.071,54.334,18.847,False,normal
2026-01-01 14:00:00,Z16,61.223,54.096,13.635,False,normal
2026-01-01 14:00:00,Z17,77.563,45.402,17.523,False,normal
2026-01-01 14:00:00,Z18,77.305,44.74,17.156,False,normal
2026-01-01 14:00:00,Z19,88.595,46.81,18.786,False,normal
2026-01-01 14:00:00,Z20,78.571,47.3,17.748,False,normal
2026-01-01 14:15:00,Z01,77.435,55.636,16.599,False,normal
2026-01-01 14:15:00,Z02,93.668,45.616,20.17,False,normal
2026-01-01 14:15:00,Z03,68.643,48.361,15.803,False,normal
2026-01-01 14:15:00,Z04,82.937,54.716,18.41,False,normal
2026-01-01 14:15:00,Z05,72.03,52.785,15.77,False,normal
2026-01-01 14:15:00,Z06,65.273,43.859,14.414,False,normal
2026-01-01 14:15:00,Z07,62.079,49.407,13.382,False,normal
2026-01-01 14:15:00,Z08,68.765,46.155,15.159,False,normal
2026-01-01 14:15:00,Z09,65.595,48.609,15.339,False,normal
2026-01-01 14:15:00,Z10,69.862,48.723,15.137,False,normal
2026-01-01 14:15:00,Z11,75.382,47.613,16.805,False,normal
2026-01-01 14:15:00,Z12,74.783,45.795,16.635,False,normal
2026-01-01 14:15:00,Z13,78.126,58.285,17.019,False,normal
2026-01-01 14:15:00,Z14,103.334,52.901,23.352,False,normal
2026-01-01 14:15:00,Z15,78.952,53.576,18.534,False,normal
2026-01-01 14:15:00,Z16,62.662,52.639,13.802,False,normal
2026-01-01 14:15:00,Z17,74.124,45.22,16.412,False,normal
2026-01-01 14:15:00,Z18,78.928,45.137,17.247,False,normal
2026-01-01 14:15:00,Z19,83.287,48.066,17.914,False,normal
2026-01-01 14:15:00,Z20,77.461,46.236,17.354,False,normal
2026-01-01 14:30:00,Z01,82.968,54.514,17.984,False,normal
2026-01-01 14:30:00,Z02,86.267,44.942,18.927,False,normal
2026-01-01 14:30:00,Z03,67.513,48.229,15.234,False,normal
2026-01-01 14:30:00,Z04,86.877,53.352,19.436,False,normal
2026-01-01 14:30:00,Z05,72.609,52.979,16.162,False,normal
2026-01-01 14:30:00,Z06,70.847,43.844,15.073,False,normal
2026-01-01 14:30:00,Z07,67.783,50.058,14.921,False,normal
2026-01-01 14:30:00,Z08,77.869,45.377,17.698,False,normal
2026-01-01 14:30:00,Z09,61.617,49.25,14.459,False,normal
2026-01-01 14:30:00,Z10,70.369,50.084,15.626,False,normal
2026-01-01 14:30:00,Z11,77.75,47.512,17.071,False,normal
2026-01-01 14:30:00,Z12,82.996,45.565,17.914,False,normal
2026-01-01 14:30:00,Z13,76.479,57.659,17.535,False,normal
2026-01-01 14:30:00,Z14,105.727,52.423,22.594,False,normal
2026-01-01 14:30:00,Z15,85.657,54.448,19.768,False,normal
2026-01-01 14:30:00,Z16,66.855,51.503,14.642,False,normal
2026-01-01 14:30:00,Z17,85.997,43.824,18.993,False,normal
2026-01-01 14:30:00,Z18,78.322,44.064,17.383,False,normal
2026-01-01 14:30:00,Z19,76.697,48.769,17.696,False,normal
2026-01-01 14:30:00,Z20,78.179,47.96,17.262,False,normal
2026-01-01 14:45:00,Z01,84.102,55.298,18.763,False,normal
2026-01-01 14:45:00,Z02,88.134,45.431,19.42,False,normal
2026-01-01 14:45:00,Z03,82.168,46.838,18.133,False,normal
2026-01-01 14:45:00,Z04,95.013,51.994,20.732,False,normal
2026-01-01 14:45:00,Z05,76.892,52.978,16.897,False,normal
2026-01-01 14:45:00,Z06,73.428,42.867,16.568,False,normal
2026-01-01 14:45:00,Z07,69.241,48.034,14.923,False,normal
2026-01-01 14:45:00,Z08,79.745,45.731,17.26,False,normal
2026-01-01 14:45:00,Z09,72.278,46.645,15.466,False,normal
2026-01-01 14:45:00,Z10,67.109,48.613,14.569,False,normal
2026-01-01 14:45:00,Z11,82.89,45.501,17.978,False,normal
2026-01-01 14:45:00,Z12,78.608,46.699,17.854,False,normal
2026-01-01 14:45:00,Z13,79.652,56.877,17.803,False,normal
2026-01-01 14:45:00,Z14,106.165,51.447,24.551,False,normal
2026-01-01 14:45:00,Z15,95.704,53.48,21.488,False,normal
2026-01-01 14:45:00,Z16,67.26,52.055,14.599,False,normal
2026-01-01 14:45:00,Z17,85.382,43.223,18.266,False,normal
2026-01-01 14:45:00,Z18,75.495,46.172,17.012,False,normal
2026-01-01 14:45:00,Z19,82.309,47.531,18.462,False,normal
2026-01-01 14:45:00,Z20,84.082,45.929,18.862,False,normal
2026-01-01 15:00:00,Z01,86.971,54.766,19.571,False,normal
2026-01-01 15:00:00,Z02,86.415,45.221,20.118,False,normal
2026-01-01 15:00:00,Z03,77.082,46.769,17.281,False,normal
2026-01-01 15:00:00,Z04,98.798,52.971,22.411,False,normal
2026-01-01 15:00:00,Z05,77.888,53.718,16.829,False,normal
2026-01-01 15:00:00,Z06,68.526,41.936,15.669,False,normal
2026-01-01 15:00:00,Z07,70.795,47.973,15.718,False,normal
2026-01-01 15:00:00,Z08,81.789,44.148,18.202,False,normal
2026-01-01 15:00:00,Z09,71.004,48.587,15.711,False,normal
2026-01-01 15:00:00,Z10,69.598,48.851,14.696,False,normal
2026-01-01 15:00:00,Z11,81.263,46.283,18.366,False,normal
2026-01-01 15:00:00,Z12,77.836,45.119,17.906,False,normal
2026-01-01 15:00:00,Z13,74.984,56.915,16.213,False,normal
2026-01-01 15:00:00,Z14,105.742,52.063,23.858,False,normal
2026-01-01 15:00:00,Z15,98.31,52.202,22.272,False,normal
2026-01-01 15:00:00,Z16,69.588,51.146,15.357,False,normal
2026-01-01 15:00:00,Z17,78.505,45.102,17.726,False,normal
2026-01-01 15:00:00,Z18,76.205,44.617,17.282,False,normal
2026-01-01 15:00:00,Z19,87.413,47.789,18.978,False,normal
2026-01-01 15:00:00,Z20,84.049,47.173,18.595,False,normal
2026-01-01 15:15:00,Z01,90.065,53.35,20.216,False,normal
2026-01-01 15:15:00,Z02,93.789,45.917,21.409,False,normal
2026-01-01 15:15:00,Z03,80.001,46.916,17.574,False,normal
2026-01-01 15:15:00,Z04,102.307,52.158,23.199,False,normal
2026-01-01 15:15:00,Z05,80.197,51.691,17.894,False,normal
2026-01-01 15:15:00,Z06,70.467,42.825,16.106,False,normal
2026-01-01 15:15:00,Z07,69.543,48.372,15.83,False,normal
2026-01-01 15:15:00,Z08,86.94,44.776,19.731,False,normal
2026-01-01 15:15:00,Z09,70.911,47.562,15.784,False,normal
2026-01-01 15:15:00,Z10,68.335,47.846,15.573,False,normal
2026-01-01 15:15:00,Z11,78.886,46.232,17.757,False,normal
2026-01-01 15:15:00,Z12,89.509,44.344,20.029,False,normal
2026-01-01 15:15:00,Z13,75.387,56.38,16.423,False,normal
2026-01-01 15:15:00,Z14,114.525,50.181,25.284,False,normal
2026-01-01 15:15:00,Z15,102.41,51.695,22.862,False,normal
2026-01-01 15:15:00,Z16,67.872,52.459,15.561,False,normal
2026-01-01 15:15:00,Z17,86.611,44.158,19.763,False,normal
2026-01-01 15:15:00,Z18,90.501,43.085,19.887,False,normal
2026-01-01 15:15:00,Z19,88.055,45.851,19.785,False,normal
2026-01-01 15:15:00,Z20,84.982,45.533,18.759,False,normal
2026-01-01 15:30:00,Z01,93.825,54.541,20.914,False,normal
2026-01-01 15:30:00,Z02,96.872,44.594,21.052,False,normal
2026-01-01 15:30:00,Z03,81.156,46.051,17.915,False,normal
2026-01-01 15:30:00,Z04,93.201,52.001,21.717,False,normal
2026-01-01 15:30:00,Z05,82.801,51.723,18.462,False,normal
2026-01-01 15:30:00,Z06,72.733,43.285,16.47,False,normal
2026-01-01 15:30:00,Z07,67.215,48.026,15.097,False,normal
2026-01-01 15:30:00,Z08,79.228,43.589,18.516,False,normal
2026-01-01 15:30:00,Z09,69.826,47.305,16.306,False,normal
2026-01-01 15:30:00,Z10,68.434,48.878,15.384,False,normal
2026-01-01 15:30:00,Z11,76.612,46.03,16.923,False,normal
2026-01-01 15:30:00,Z12,79.103,46.537,17.966,False,normal
2026-01-01 15:30:00,Z13,85.199,56.01,19.169,False,normal
2026-01-01 15:30:00,Z14,112.997,50.558,25.866,False,normal
2026-01-01 15:30:00,Z15,102.859,51.653,23.743,False,normal
2026-01-01 15:30:00,Z16,75.204,51.942,16.691,False,normal
2026-01-01 15:30:00,Z17,98.676,41.39,20.799,False,normal
2026-01-01 15:30:00,Z18,84.668,44.744,19.357,False,normal
2026-01-01 15:30:00,Z19,84.361,47.603,19.265,False,normal
2026-01-01 15:30:00,Z20,85.168,46.855,18.676,False,normal
2026-01-01 15:45:00,Z01,95.078,54.661,20.553,False,normal
2026-01-01 15:45:00,Z02,105.814,44.993,21.713,False,normal
2026-01-01 15:45:00,Z03,87.522,45.155,20.181,False,normal
2026-01-01 15:45:00,Z04,104.428,52.247,23.134,False,normal
2026-01-01 15:45:00,Z05,81.733,52.567,17.368,False,normal
2026-01-01 15:45:00,Z06,79.111,43.374,17.89,False,normal
2026-01-01 15:45:00,Z07,72.824,47.839,15.328,False,normal
2026-01-01 15:45:00,Z08,79.254,43.953,17.187,False,normal
2026-01-01 15:45:00,Z09,76.034,47.959,16.964,False,normal
2026-01-01 15:45:00,Z10,78.821,49.137,17.662,False,normal
2026-01-01 15:45:00,Z11,78.396,46.722,17.319,False,normal
2026-01-01 15:45:00,Z12,86.374,44.523,19.67,False,normal
2026-01-01 15:45:00,Z13,88.564,55.549,20.031,False,normal
2026-01-01 15:45:00,Z14,107.241,49.791,24.271,False,normal
2026-01-01 15:45:00,Z15,105.748,50.53,24.195,False,normal
2026-01-01 15:45:00,Z16,71.926,51.068,16.02,False,normal
2026-01-01 15:45:00,Z17,80.372,44.568,18.437,False,normal
2026-01-01 15:45:00,Z18,92.095,43.942,20.699,False,normal
2026-01-01 15:45:00,Z19,91.092,47.946,19.847,False,normal
2026-01-01 15:45:00,Z20,93.948,45.019,20.628,False,normal
2026-01-01 16:00:00,Z01,95.46,55.568,21.195,False,normal
2026-01-01 16:00:00,Z02,99.185,44.51,21.666,False,normal
2026-01-01 16:00:00,Z03,94.03,45.065,20.588,False,normal
2026-01-01 16:00:00,Z04,110.896,51.382,24.66,False,normal
2026-01-01 16:00:00,Z05,83.216,52.476,18.437,False,normal
2026-01-01 16:00:00,Z06,82.894,42.396,17.557,False,normal
2026-01-01 16:00:00,Z07,70.235,46.723,15.449,False,normal
2026-01-01 16:00:00,Z08,85.66,43.849,19.287,False,normal
2026-01-01 16:00:00,Z09,82.202,47.242,18.793,False,normal
2026-01-01 16:00:00,Z10,80.193,47.188,17.714,False,normal
2026-01-01 16:00:00,Z11,82.869,46.391,18.038,False,normal
2026-01-01 16:00:00,Z12,95.487,46.562,21.493,False,normal
2026-01-01 16:00:00,Z13,94.979,54.103,20.569,False,normal
2026-01-01 16:00:00,Z14,133.175,48.6,29.456,False,normal
2026-01-01 16:00:00,Z15,111.693,50.421,25.807,False,normal
2026-01-01 16:00:00,Z16,77.708,51.15,17.534,False,normal
2026-01-01 16:00:00,Z17,79.253,44.364,17.717,False,normal
2026-01-01 16:00:00,Z18,90.703,44.864,20.876,False,normal
2026-01-01 16:00:00,Z19,88.656,46.963,19.715,False,normal
2026-01-01 16:00:00,Z20,97.704,45.626,21.115,False,normal
2026-01-01 16:15:00,Z01,105.551,52.835,23.346,False,normal
2026-01-01 16:15:00,Z02,106.219,44.466,23.333,False,normal
2026-01-01 16:15:00,Z03,85.526,46.68,19.669,False,normal
2026-01-01 16:15:00,Z04,115.265,52.317,25.413,False,normal
2026-01-01 16:15:00,Z05,85.672,51.866,19.594,False,normal
2026-01-01 16:15:00,Z06,88.716,42.576,19.407,False,normal
2026-01-01 16:15:00,Z07,80.641,46.87,17.11,False,normal
2026-01-01 16:15:00,Z08,93.496,42.64,21.076,False,normal
2026-01-01 16:15:00,Z09,82.676,45.504,18.579,False,normal
2026-01-01 16:15:00,Z10,81.674,48.147,17.997,False,normal
2026-01-01 16:15:00,Z11,89.206,46.513,19.912,False,normal
2026-01-01 16:15:00,Z12,99.493,43.772,22.561,False,normal
2026-01-01 16:15:00,Z13,97.515,55.628,21.204,False,normal
2026-01-01 16:15:00,Z14,115.961,50.067,26.268,False,normal
2026-01-01 16:15:00,Z15,112.635,51.189,26.077,False,normal
2026-01-01 16:15:00,Z16,77.114,51.415,17.544,False,normal
2026-01-01 16:15:00,Z17,93.98,43.131,21.371,False,normal
2026-01-01 16:15:00,Z18,102.125,42.8,22.913,False,normal
2026-01-01 16:15:00,Z19,93.654,46.893,21.509,False,normal
2026-01-01 16:15:00,Z20,88.423,45.61,20.406,False,normal
2026-01-01 16:30:00,Z01,105.771,52.648,23.163,False,normal
2026-01-01 16:30:00,Z02,117.61,42.475,26.212,False,normal
2026-01-01 16:30:00,Z03,98.454,43.996,22.494,False,normal
2026-01-01 16:30:00,Z04,115.084,51.224,25.339,False,normal
2026-01-01 16:30:00,Z05,89.949,51.257,19.728,False,normal
2026-01-01 16:30:00,Z06,90.22,41.11,20.338,False,normal
2026-01-01 16:30:00,Z07,78.353,47.779,17.593,False,normal
2026-01-01 16:30:00,Z08,105.735,42.718,23.518,False,normal
2026-01-01 16:30:00,Z09,86.44,46.506,19.646,False,normal
2026-01-01 16:30:00,Z10,85.803,47.023,19.65,False,normal
2026-01-01 16:30:00,Z11,94.771,45.692,21.344,False,normal
2026-01-01 16:30:00,Z12,90.903,44.3,20.481,False,normal
2026-01-01 16:30:00,Z13,97.211,54.56,21.076,False,normal
2026-01-01 16:30:00,Z14,132.333,49.496,30.745,False,normal
2026-01-01 16:30:00,Z15,114.935,51.415,25.968,False,normal
2026-01-01 16:30:00,Z16,84.802,49.217,19.421,False,normal
2026-01-01 16:30:00,Z17,97.896,42.924,22.444,False,normal
2026-01-01 16:30:00,Z18,95.606,43.44,21.184,False,normal
2026-01-01 16:30:00,Z19,104.009,47.195,23.725,False,normal
2026-01-01 16:30:00,Z20,92.285,44.479,20.846,False,normal
2026-01-01 16:45:00,Z01,99.198,52.7,22.888,False,normal
2026-01-01 16:45:00,Z02,113.017,43.109,25.976,False,normal
2026-01-01 16:45:00,Z03,98.844,43.906,22.069,False,normal
2026-01-01 16:45:00,Z04,120.133,51.098,26.628,False,normal
2026-01-01 16:45:00,Z05,94.321,51.018,20.944,False,normal
2026-01-01 16:45:00,Z06,96.391,40.524,20.729,False,normal
2026-01-01 16:45:00,Z07,83.048,48.023,18.228,False,normal
2026-01-01 16:45:00,Z08,97.6,42.479,22.356,False,normal
2026-01-01 16:45:00,Z09,94.076,45.836,21.225,False,normal
2026-01-01 16:45:00,Z10,90.281,46.737,20.121,False,normal
2026-01-01 16:45:00,Z11,104.063,44.201,22.484,False,normal
2026-01-01 16:45:00,Z12,97.824,43.492,22.051,False,normal
2026-01-01 16:45:00,Z13,101.881,54.122,23.004,False,normal
2026-01-01 16:45:00,Z14,137.787,49.053,29.953,False,normal
2026-01-01 16:45:00,Z15,125.262,50.327,29.012,False,normal
2026-01-01 16:45:00,Z16,85.093,50.609,19.198,False,normal
2026-01-01 16:45:00,Z17,103.794,42.127,23.577,False,normal
2026-01-01 16:45:00,Z18,102.342,42.824,23.115,False,normal
2026-01-01 16:45:00,Z19,107.898,45.105,24.434,False,normal
2026-01-01 16:45:00,Z20,108.951,44.731,24.406,False,normal
2026-01-01 17:00:00,Z01,108.147,52.818,23.922,False,normal
2026-01-01 17:00:00,Z02,117.742,43.256,25.962,False,normal
2026-01-01 17:00:00,Z03,103.399,44.673,22.427,False,normal
2026-01-01 17:00:00,Z04,123.698,50.371,27.412,False,normal
2026-01-01 17:00:00,Z05,97.795,49.627,22.281,False,normal
2026-01-01 17:00:00,Z06,91.283,41.437,20.73,False,normal
2026-01-01 17:00:00,Z07,79.507,47.926,18.252,False,normal
2026-01-01 17:00:00,Z08,108.313,42.683,25.266,False,normal
2026-01-01 17:00:00,Z09,93.391,43.961,20.83,False,normal
2026-01-01 17:00:00,Z10,95.805,46.672,21.07,False,normal
2026-01-01 17:00:00,Z11,104.71,44.087,23.365,False,normal
2026-01-01 17:00:00,Z12,111.235,43.317,24.888,False,normal
2026-01-01 17:00:00,Z13,107.856,52.631,24.397,False,normal
2026-01-01 17:00:00,Z14,139.635,47.552,31.619,False,normal
2026-01-01 17:00:00,Z15,120.682,49.411,27.547,False,normal
2026-01-01 17:00:00,Z16,82.874,50.123,18.763,False,normal
2026-01-01 17:00:00,Z17,112.392,42.213,25.849,False,normal
2026-01-01 17:00:00,Z18,101.257,42.236,23.788,False,normal
2026-01-01 17:00:00,Z19,114.205,43.822,26.15,False,normal
2026-01-01 17:00:00,Z20,106.354,44.237,24.316,False,normal
2026-01-01 17:15:00,Z01,110.399,52.583,25.032,False,normal
2026-01-01 17:15:00,Z02,126.637,42.322,29.368,False,normal
2026-01-01 17:15:00,Z03,102.467,44.026,23.573,False,normal
2026-01-01 17:15:00,Z04,126.85,49.695,28.27,False,normal
2026-01-01 17:15:00,Z05,98.332,50.57,22.646,False,normal
2026-01-01 17:15:00,Z06,89.98,41.005,20.328,False,normal
2026-01-01 17:15:00,Z07,89.284,46.27,19.959,False,normal
2026-01-01 17:15:00,Z08,98.069,43.302,21.909,False,normal
2026-01-01 17:15:00,Z09,93.146,45.699,20.689,False,normal
2026-01-01 17:15:00,Z10,92.97,45.602,21.432,False,normal
2026-01-01 17:15:00,Z11,102.771,45.519,22.718,False,normal
2026-01-01 17:15:00,Z12,105.181,43.59,24.01,False,normal
2026-01-01 17:15:00,Z13,103.074,53.825,23.775,False,normal
2026-01-01 17:15:00,Z14,139.58,47.652,31.875,False,normal
2026-01-01 17:15:00,Z15,126.073,50.374,28.784,False,normal
2026-01-01 17:15:00,Z16,89.941,49.087,20.256,False,normal
2026-01-01 17:15:00,Z17,113.643,40.94,25.391,False,normal
2026-01-01 17:15:00,Z18,109.664,41.702,24.251,False,normal
2026-01-01 17:15:00,Z19,98.224,44.321,22.553,False,normal
2026-01-01 17:15:00,Z20,114.177,42.514,26.318,False,normal
2026-01-01 17:30:00,Z01,115.159,51.509,27.568,False,normal
2026-01-01 17:30:00,Z02,120.457,42.484,27.973,False,normal
2026-01-01 17:30:00,Z03,106.164,44.276,23.799,False,normal
2026-01-01 17:30:00,Z04,130.57,49.429,29.017,False,normal
2026-01-01 17:30:00,Z05,105.153,50.897,23.517,False,normal
2026-01-01 17:30:00,Z06,97.754,41.337,22.176,False,normal
2026-01-01 17:30:00,Z07,93.544,46.123,19.934,False,normal
2026-01-01 17:30:00,Z08,107.384,41.542,24.695,False,normal
2026-01-01 17:30:00,Z09,104.567,44.151,23.546,False,normal
2026-01-01 17:30:00,Z10,102.566,45.143,22.968,False,normal
2026-01-01 17:30:00,Z11,110.667,44.046,25.867,False,normal
2026-01-01 17:30:00,Z12,111.304,43.455,25.392,False,normal
2026-01-01 17:30:00,Z13,108.103,54.141,24.184,False,normal
2026-01-01 17:30:00,Z14,160.141,46.413,35.355,False,normal
2026-01-01 17:30:00,Z15,149.386,48.423,33.9,False,normal
2026-01-01 17:30:00,Z16,92.178,48.303,20.787,False,normal
2026-01-01 17:30:00,Z17,113.603,39.062,25.619,False,normal
2026-01-01 17:30:00,Z18,102.537,43.042,23.282,False,normal
2026-01-01 17:30:00,Z19,123.301,43.942,27.389,False,normal
2026-01-01 17:30:00,Z20,122.242,43.199,26.961,False,normal
2026-01-01 17:45:00,Z01,117.641,51.683,27.912,False,normal
2026-01-01 17:45:00,Z02,134.806,40.796,31.437,False,normal
2026-01-01 17:45:00,Z03,106.467,44.527,23.864,False,normal
2026-01-01 17:45:00,Z04,127.684,50.612,30.147,False,normal
2026-01-01 17:45:00,Z05,102.918,49.19,23.161,False,normal
2026-01-01 17:45:00,Z06,101.836,39.334,22.348,False,normal
2026-01-01 17:45:00,Z07,89.562,46.271,20.408,False,normal
2026-01-01 17:45:00,Z08,120.306,40.729,27.203,False,normal
2026-01-01 17:45:00,Z09,101.885,45.301,22.834,False,normal
2026-01-01 17:45:00,Z10,91.746,45.811,20.839,False,normal
2026-01-01 17:45:00,Z11,118.723,43.806,26.873,False,normal
2026-01-01 17:45:00,Z12,115.337,42.685,25.48,False,normal
2026-01-01 17:45:00,Z13,106.639,53.219,24.231,False,normal
2026-01-01 17:45:00,Z14,145.326,48.57,33.659,False,normal
2026-01-01 17:45:00,Z15,129.287,49.409,30.434,False,normal
2026-01-01 17:45:00,Z16,90.352,49.505,20.776,False,normal
2026-01-01 17:45:00,Z17,121.612,40.691,27.677,False,normal
2026-01-01 17:45:00,Z18,123.643,40.151,26.744,False,normal
2026-01-01 17:45:00,Z19,118.331,43.399,27.1,False,normal
2026-01-01 17:45:00,Z20,114.362,43.481,25.27,False,normal
2026-01-01 18:00:00,Z01,126.471,49.8,29.271,False,normal
2026-01-01 18:00:00,Z02,145.057,40.089,32.157,False,normal
2026-01-01 18:00:00,Z03,120.882,43.055,26.878,False,normal
2026-01-01 18:00:00,Z04,131.235,50.081,30.459,False,normal
2026-01-01 18:00:00,Z05,109.242,49.016,25.323,False,normal
2026-01-01 18:00:00,Z06,101.154,40.812,22.758,False,normal
2026-01-01 18:00:00,Z07,94.441,45.281,21.511,False,normal
2026-01-01 18:00:00,Z08,120.402,40.844,27.732,False,normal
2026-01-01 18:00:00,Z09,109.38,43.401,25.686,False,normal
2026-01-01 18:00:00,Z10,100.156,46.819,23.267,False,normal
2026-01-01 18:00:00,Z11,111.525,42.632,24.481,False,normal
2026-01-01 18:00:00,Z12,121.306,42.95,26.65,False,normal
2026-01-01 18:00:00,Z13,110.394,52.738,24.858,False,normal
2026-01-01 18:00:00,Z14,144.612,48.322,33.862,False,normal
2026-01-01 18:00:00,Z15,150.956,48.388,33.931,False,normal
2026-01-01 18:00:00,Z16,91.553,49.564,21.617,False,normal
2026-01-01 18:00:00,Z17,129.735,40.353,29.057,False,normal
2026-01-01 18:00:00,Z18,124.982,40.561,27.953,False,normal
2026-01-01 18:00:00,Z19,119.634,44.574,28.129,False,normal
2026-01-01 18:00:00,Z20,108.207,43.467,24.207,False,normal
2026-01-01 18:15:00,Z01,126.953,51.609,28.344,False,normal
2026-01-01 18:15:00,Z02,136.175,41.555,30.869,False,normal
2026-01-01 18:15:00,Z03,119.18,42.428,26.176,False,normal
2026-01-01 18:15:00,Z04,128.687,48.775,29.97,False,normal
2026-01-01 18:15:00,Z05,113.776,48.884,25.695,False,normal
2026-01-01 18:15:00,Z06,109.181,40.391,23.75,False,normal
2026-01-01 18:15:00,Z07,98.369,44.68,21.661,False,normal
2026-01-01 18:15:00,Z08,106.344,42.794,24.699,False,normal
2026-01-01 18:15:00,Z09,112.111,43.788,25.306,False,normal
2026-01-01 18:15:00,Z10,112.474,45.438,24.778,False,normal
2026-01-01 18:15:00,Z11,115.56,42.175,25.986,False,normal
2026-01-01 18:15:00,Z12,106.129,43.294,22.917,False,normal
2026-01-01 18:15:00,Z13,110.869,53.137,26.379,False,normal
2026-01-01 18:15:00,Z14,168.657,46.077,38.511,False,normal
2026-01-01 18:15:00,Z15,148.142,49.29,34.109,False,normal
2026-01-01 18:15:00,Z16,93.636,50.35,20.364,False,normal
2026-01-01 18:15:00,Z17,108.647,41.262,25.577,False,normal
2026-01-01 18:15:00,Z18,133.866,38.374,29.659,False,normal
2026-01-01 18:15:00,Z19,127.776,44.077,28.308,False,normal
2026-01-01 18:15:00,Z20,125.566,42.162,28.346,False,normal
2026-01-01 18:30:00,Z01,130.564,50.197,29.451,False,normal
2026-01-01 18:30:00,Z02,128.811,42.205,29.055,False,normal
2026-01-01 18:30:00,Z03,120.668,43.523,27.495,False,normal
2026-01-01 18:30:00,Z04,150.638,47.247,33.199,False,normal
2026-01-01 18:30:00,Z05,109.018,49.244,24.628,False,normal
2026-01-01 18:30:00,Z06,111.289,39.647,24.817,False,normal
2026-01-01 18:30:00,Z07,92.157,45.893,20.583,False,normal
2026-01-01 18:30:00,Z08,112.573,40.796,26.366,False,normal
2026-01-01 18:30:00,Z09,111.855,43.342,25.078,False,normal
2026-01-01 18:30:00,Z10,103.79,46.009,23.082,False,normal
2026-01-01 18:30:00,Z11,120.455,42.53,27.232,False,normal
2026-01-01 18:30:00,Z12,119.751,42.142,26.994,False,normal
2026-01-01 18:30:00,Z13,120.386,52.627,27.434,False,normal
2026-01-01 18:30:00,Z14,172.344,45.833,39.013,False,normal
2026-01-01 18:30:00,Z15,141.89,48.028,31.93,False,normal
2026-01-01 18:30:00,Z16,99.341,47.911,22.142,False,normal
2026-01-01 18:30:00,Z17,131.01,39.148,29.646,False,normal
2026-01-01 18:30:00,Z18,116.762,41.47,27.651,False,normal
2026-01-01 18:30:00,Z19,127.242,43.088,28.637,False,normal
2026-01-01 18:30:00,Z20,125.059,42.841,27.651,False,normal
2026-01-01 18:45:00,Z01,134.133,50.375,30.226,False,normal
2026-01-01 18:45:00,Z02,152.198,39.158,34.549,False,normal
2026-01-01 18:45:00,Z03,123.443,42.932,27.242,False,normal
2026-01-01 18:45:00,Z04,142.447,47.865,32.875,False,normal
2026-01-01 18:45:00,Z05,107.162,50.765,24.146,False,normal
2026-01-01 18:45:00,Z06,107.708,40.239,23.738,False,normal
2026-01-01 18:45:00,Z07,99.183,45.101,21.328,False,normal
2026-01-01 18:45:00,Z08,121.542,39.161,27.376,False,normal
2026-01-01 18:45:00,Z09,110.266,43.364,24.876,False,normal
2026-01-01 18:45:00,Z10,100.02,46.274,22.935,False,normal
2026-01-01 18:45:00,Z11,119.929,43.442,28.303,False,normal
